profitability_id,so_id,product_id,quantity_sold,revenue,cost_of_goods_sold,gross_profit,gross_margin_pct,calculation_date
3457,SO-00008663,PRD-00000385,20,4251.4,2565.0,1686.3999999999996,39.67,2023-11-28
3458,SO-00008666,PRD-00000242,15,148.2,102.0,46.19999999999999,31.17,2023-10-05
3459,SO-00008671,PRD-00000152,20,1395.09,983.0,412.0899999999999,29.54,2023-11-15
3460,SO-00008672,PRD-00000186,5,250.8,132.35,118.45000000000002,47.23,2024-04-19
3461,SO-00008675,PRD-00000230,10,122.65,86.12,36.53,29.78,2024-09-30
3462,SO-00008677,PRD-00000324,5,219.45,136.6,82.85,37.75,2023-07-14
3463,SO-00008679,PRD-00000456,5,13.45,8.25,5.199999999999999,38.66,2024-05-15
3464,SO-00008682,PRD-00000468,2,198.62,121.16,77.46000000000001,39.0,2023-10-29
3465,SO-00008685,PRD-00000357,10,252.59,142.79999999999998,109.79000000000002,43.47,2024-08-04
3466,SO-00008686,PRD-00000011,20,146.4,73.8,72.60000000000001,49.59,2024-12-08
3467,SO-00008687,PRD-00000260,10,75.59,58.6,16.990000000000002,22.48,2023-10-28
3468,SO-00008689,PRD-00000245,5,440.75,280.5,160.25,36.36,2025-05-26
3469,SO-00008694,PRD-00000252,5,28.9,19.6,9.299999999999997,32.18,2023-10-15
3470,SO-00008695,PRD-00000212,5,26.82,19.25,7.57,28.23,2024-09-02
3471,SO-00008696,PRD-00000149,10,1597.62,932.4,665.2199999999999,41.64,2024-07-22
3472,SO-00008697,PRD-00000345,50,8429.51,5537.0,2892.51,34.31,2024-10-17
3473,SO-00008699,PRD-00000410,15,681.9,350.4,331.5,48.61,2024-01-14
3474,SO-00008702,PRD-00000217,15,56.4,31.8,24.599999999999998,43.62,2024-05-21
3475,SO-00008703,PRD-00000206,5,167.8,109.75,58.05000000000001,34.59,2025-05-21
3476,SO-00008704,PRD-00000440,2,14.76,9.06,5.699999999999999,38.62,2023-09-02
3477,SO-00008705,PRD-00000167,50,3829.5,2095.0600000000004,1734.4399999999996,45.29,2024-02-23
3478,SO-00008707,PRD-00000124,1,45.85,33.52,12.329999999999998,26.89,2024-01-23
3479,SO-00008709,PRD-00000215,15,366.28,243.44,122.83999999999997,33.54,2024-03-18
3480,SO-00008711,PRD-00000353,10,154.7,106.19999999999999,48.5,31.35,2023-10-19
3481,SO-00008718,PRD-00000172,15,69.02,40.2,28.819999999999993,41.76,2024-05-01
3482,SO-00008723,PRD-00000023,5,569.07,317.6,251.47000000000003,44.19,2023-12-02
3483,SO-00008726,PRD-00000371,10,83.4,57.599999999999994,25.80000000000001,30.94,2024-03-17
3484,SO-00008728,PRD-00000245,20,1560.83,1122.0,438.8299999999999,28.12,2024-11-23
3485,SO-00008729,PRD-00000122,20,193.38,114.0,79.38,41.05,2024-06-13
3486,SO-00008733,PRD-00000388,1,102.65,64.24,38.41000000000001,37.42,2024-06-11
3487,SO-00008736,PRD-00000332,5,26.62,16.35,10.27,38.58,2023-07-16
3488,SO-00008738,PRD-00000111,1,123.49,77.15,46.33999999999999,37.53,2024-11-06
3489,SO-00008742,PRD-00000409,25,658.25,348.58,309.67,47.04,2024-05-08
3490,SO-00008743,PRD-00000031,25,4095.25,2526.5,1568.75,38.31,2024-08-06
3491,SO-00008744,PRD-00000490,25,1225.66,846.0000000000001,379.65999999999997,30.98,2024-06-06
3492,SO-00008745,PRD-00000144,5,1612.75,884.0,728.75,45.19,2024-02-09
3493,SO-00008748,PRD-00000178,10,210.8,133.1,77.70000000000002,36.86,2025-06-20
3494,SO-00008749,PRD-00000136,1,3.31,1.66,1.6500000000000001,49.85,2023-10-28
3495,SO-00008750,PRD-00000314,50,1663.5,1082.5,581.0,34.93,2025-02-21
3496,SO-00008752,PRD-00000026,5,218.7,135.39,83.31,38.09,2025-03-11
3497,SO-00008753,PRD-00000022,1,74.15,37.68,36.470000000000006,49.18,2025-04-24
3498,SO-00008757,PRD-00000366,25,819.25,514.86,304.39,37.15,2024-09-25
3499,SO-00008761,PRD-00000384,2,611.05,424.22,186.82999999999993,30.58,2025-05-06
3500,SO-00008763,PRD-00000343,1,132.88,67.93,64.94999999999999,48.88,2024-01-07
3501,SO-00008764,PRD-00000204,50,2315.5,1351.5,964.0,41.63,2024-08-29
3502,SO-00008769,PRD-00000455,5,126.1,79.75,46.349999999999994,36.76,2023-09-01
3503,SO-00008771,PRD-00000348,2,174.62,91.32,83.30000000000001,47.7,2023-08-30
3504,SO-00008772,PRD-00000161,20,276.8,171.0,105.80000000000001,38.22,2023-12-28
3505,SO-00008775,PRD-00000002,15,115.65,59.4,56.25000000000001,48.64,2024-09-07
3506,SO-00008778,PRD-00000192,25,1708.22,1004.75,703.47,41.18,2023-09-01
3507,SO-00008784,PRD-00000314,25,774.29,541.25,233.03999999999996,30.1,2023-09-14
3508,SO-00008785,PRD-00000432,2,154.52,83.0,71.52000000000001,46.29,2023-08-05
3509,SO-00008789,PRD-00000030,50,602.61,391.5,211.11,35.03,2023-10-29
3510,SO-00008801,PRD-00000396,15,555.3,325.2,230.09999999999997,41.44,2024-05-04
3511,SO-00008802,PRD-00000485,20,1592.78,1085.8,506.98,31.83,2023-09-11
3512,SO-00008803,PRD-00000320,2,14.91,9.18,5.73,38.43,2024-10-12
3513,SO-00008805,PRD-00000498,50,751.45,453.54,297.91,39.64,2025-01-18
3514,SO-00008806,PRD-00000014,25,295.5,188.0,107.5,36.38,2025-03-24
3515,SO-00008807,PRD-00000495,15,351.54,266.09999999999997,85.44000000000005,24.3,2024-10-01
3516,SO-00008809,PRD-00000014,15,177.3,112.8,64.50000000000001,36.38,2023-09-28
3517,SO-00008810,PRD-00000089,20,525.2,278.8,246.40000000000003,46.92,2023-08-12
3518,SO-00008820,PRD-00000386,10,488.34,272.7,215.64,44.16,2024-03-02
3519,SO-00008821,PRD-00000270,1,11.57,7.04,4.53,39.15,2024-03-22
3520,SO-00008822,PRD-00000434,20,621.4,320.79999999999995,300.6,48.37,2025-03-08
3521,SO-00008825,PRD-00000499,15,560.33,436.95,123.38000000000005,22.02,2023-11-03
3522,SO-00008827,PRD-00000432,25,1931.5,1037.5,894.0,46.29,2023-09-19
3523,SO-00008830,PRD-00000228,1,103.05,65.21,37.84,36.72,2025-01-25
3524,SO-00008832,PRD-00000235,20,902.6,582.6,320.0,35.45,2024-03-14
3525,SO-00008834,PRD-00000481,2,26.98,16.78,10.2,37.81,2024-02-16
3526,SO-00008835,PRD-00000435,15,832.95,511.65,321.30000000000007,38.57,2025-05-17
3527,SO-00008836,PRD-00000476,50,2028.02,1469.0,559.02,27.56,2024-12-14
3528,SO-00008838,PRD-00000429,20,3708.23,2300.2000000000003,1408.0299999999997,37.97,2024-09-16
3529,SO-00008846,PRD-00000224,5,1359.8,948.6,411.19999999999993,30.24,2023-11-15
3530,SO-00008847,PRD-00000002,15,115.65,59.4,56.25000000000001,48.64,2025-06-27
3531,SO-00008849,PRD-00000011,15,109.8,55.349999999999994,54.45,49.59,2025-06-18
3532,SO-00008850,PRD-00000316,15,597.6,381.75,215.85000000000002,36.12,2024-09-25
3533,SO-00008854,PRD-00000013,15,64.2,42.3,21.900000000000006,34.11,2024-01-06
3534,SO-00008855,PRD-00000446,1,36.37,18.99,17.38,47.79,2023-10-31
3535,SO-00008856,PRD-00000419,1,46.7,32.43,14.270000000000003,30.56,2025-01-04
3536,SO-00008860,PRD-00000005,20,1713.2,1013.6,699.6,40.84,2025-05-30
3537,SO-00008863,PRD-00000482,20,169.4,107.4,62.0,36.6,2024-10-07
3538,SO-00008865,PRD-00000060,1,8.03,4.03,3.999999999999999,49.81,2025-03-07
3539,SO-00008867,PRD-00000108,2,166.1,111.38,54.72,32.94,2024-01-06
3540,SO-00008868,PRD-00000395,50,2465.5,1386.26,1079.24,43.77,2024-10-10
3541,SO-00008873,PRD-00000428,5,459.65,316.70000000000005,142.94999999999993,31.1,2024-07-03
3542,SO-00008874,PRD-00000141,20,1884.8,1290.0,594.8,31.56,2023-07-26
3543,SO-00008880,PRD-00000424,10,3285.59,2376.0,909.5900000000001,27.68,2024-01-01
3544,SO-00008884,PRD-00000333,10,45.3,27.9,17.4,38.41,2023-07-11
3545,SO-00008891,PRD-00000105,10,2008.4,1219.1,789.3000000000002,39.3,2025-03-04
3546,SO-00008892,PRD-00000171,5,40.7,21.7,19.000000000000004,46.68,2024-01-16
3547,SO-00008896,PRD-00000387,50,3566.41,2448.5,1117.9099999999999,31.35,2024-12-15
3548,SO-00008899,PRD-00000066,20,846.61,661.4000000000001,185.20999999999992,21.88,2023-07-06
3549,SO-00008902,PRD-00000450,1,45.21,28.47,16.740000000000002,37.03,2023-10-10
3550,SO-00008905,PRD-00000192,5,366.7,200.95,165.75,45.2,2024-09-01
3551,SO-00008907,PRD-00000016,2,6.06,3.62,2.4399999999999995,40.26,2025-01-01
3552,SO-00008915,PRD-00000035,5,240.85,149.70000000000002,91.14999999999998,37.85,2024-08-01
3553,SO-00008916,PRD-00000340,15,136.95,88.35,48.599999999999994,35.49,2023-12-03
3554,SO-00008917,PRD-00000332,50,283.0,163.5,119.5,42.23,2024-07-07
3555,SO-00008918,PRD-00000318,5,93.35,64.35,29.0,31.07,2024-09-24
3556,SO-00008920,PRD-00000097,10,39.2,21.299999999999997,17.900000000000006,45.66,2023-10-17
3557,SO-00008922,PRD-00000139,10,511.7,305.3,206.39999999999998,40.34,2023-10-10
3558,SO-00008934,PRD-00000009,2,51.69,33.42,18.269999999999996,35.35,2023-12-20
3559,SO-00008936,PRD-00000205,50,3401.5,2304.0,1097.5,32.27,2025-01-14
3560,SO-00008937,PRD-00000262,5,353.95,200.65,153.29999999999998,43.31,2023-11-28
3561,SO-00008938,PRD-00000410,1,45.46,23.36,22.1,48.61,2024-11-03
3562,SO-00008939,PRD-00000481,1,12.65,8.39,4.26,33.68,2024-12-13
3563,SO-00008941,PRD-00000281,1,13.98,7.7,6.28,44.92,2023-09-07
3564,SO-00008943,PRD-00000344,15,5216.4,3179.4,2036.9999999999995,39.05,2024-09-20
3565,SO-00008951,PRD-00000469,1,181.01,115.41,65.6,36.24,2024-09-04
3566,SO-00008952,PRD-00000007,50,5029.0,2784.55,2244.45,44.63,2024-06-19
3567,SO-00008953,PRD-00000080,10,89.02,50.099999999999994,38.92,43.72,2023-12-27
3568,SO-00008958,PRD-00000043,10,276.5,151.9,124.6,45.06,2023-08-05
3569,SO-00008960,PRD-00000155,20,1050.2,676.2,374.0,35.61,2024-01-13
3570,SO-00008970,PRD-00000345,20,3621.0,2214.7999999999997,1406.2000000000003,38.83,2023-10-26
3571,SO-00008971,PRD-00000395,2,98.62,66.62,32.0,32.45,2024-12-18
3572,SO-00008974,PRD-00000441,10,135.7,77.9,57.79999999999998,42.59,2023-08-08
3573,SO-00008976,PRD-00000202,20,176.4,122.2,54.2,30.73,2024-12-05
3574,SO-00008977,PRD-00000416,10,29.5,14.9,14.6,49.49,2023-09-09
3575,SO-00008978,PRD-00000412,15,89.85,51.6,38.24999999999999,42.57,2024-12-24
3576,SO-00008979,PRD-00000260,15,126.75,87.9,38.849999999999994,30.65,2024-02-18
3577,SO-00008980,PRD-00000456,2,5.38,3.3,2.08,38.66,2024-07-03
3578,SO-00008981,PRD-00000128,10,170.61,122.4,48.21000000000001,28.26,2024-01-05
3579,SO-00008984,PRD-00000345,50,9052.5,5537.0,3515.5,38.83,2024-09-02
3580,SO-00008985,PRD-00000196,2,74.64,50.14,24.5,32.82,2024-11-28
3581,SO-00008986,PRD-00000014,15,159.31,112.8,46.510000000000005,29.19,2024-03-17
3582,SO-00008993,PRD-00000169,1,26.95,18.54,8.41,31.21,2024-10-06
3583,SO-00008995,PRD-00000340,2,15.85,11.78,4.07,25.68,2025-02-02
3584,SO-00009001,PRD-00000208,1,18.93,11.74,7.1899999999999995,37.98,2025-02-23
3585,SO-00009002,PRD-00000249,50,1180.85,739.0,441.8499999999999,37.42,2024-05-09
3586,SO-00009010,PRD-00000014,50,591.0,376.0,215.0,36.38,2025-04-18
3587,SO-00009011,PRD-00000299,10,524.1,330.5,193.60000000000002,36.94,2023-11-26
3588,SO-00009016,PRD-00000129,10,268.8,155.8,113.0,42.04,2024-05-21
3589,SO-00009017,PRD-00000132,5,32.2,21.7,10.500000000000004,32.61,2023-07-07
3590,SO-00009018,PRD-00000089,15,339.2,209.1,130.1,38.35,2024-11-14
3591,SO-00009023,PRD-00000247,50,4670.5,2880.7,1789.8000000000002,38.32,2024-06-13
3592,SO-00009025,PRD-00000306,15,622.8,399.15,223.64999999999998,35.91,2024-10-26
3593,SO-00009028,PRD-00000353,10,154.7,106.19999999999999,48.5,31.35,2025-01-24
3594,SO-00009030,PRD-00000092,25,169.75,85.25,84.5,49.78,2024-06-10
3595,SO-00009032,PRD-00000046,2,55.05,34.5,20.549999999999997,37.33,2025-03-26
3596,SO-00009037,PRD-00000303,15,1911.0,1239.75,671.25,35.13,2023-12-27
3597,SO-00009041,PRD-00000248,25,423.5,305.75,117.75,27.8,2024-12-16
3598,SO-00009043,PRD-00000083,5,107.82,75.65,32.16999999999999,29.84,2023-07-05
3599,SO-00009044,PRD-00000143,15,2049.15,1147.65,901.5,43.99,2025-01-22
3600,SO-00009048,PRD-00000064,15,5032.5,2953.7999999999997,2078.7000000000003,41.31,2024-11-26
3601,SO-00009049,PRD-00000368,1,15.16,10.36,4.800000000000001,31.66,2024-01-12
3602,SO-00009050,PRD-00000172,20,104.6,53.6,50.99999999999999,48.76,2024-05-10
3603,SO-00009051,PRD-00000481,1,11.66,8.39,3.2699999999999996,28.04,2023-10-13
3604,SO-00009054,PRD-00000071,1,130.05,104.07,25.980000000000018,19.98,2023-11-04
3605,SO-00009058,PRD-00000259,5,248.2,148.25,99.94999999999999,40.27,2025-06-22
3606,SO-00009059,PRD-00000110,2,19.5,11.42,8.08,41.44,2023-08-04
3607,SO-00009062,PRD-00000071,2,302.6,208.14,94.46000000000004,31.22,2024-08-23
3608,SO-00009063,PRD-00000459,2,94.87,62.56,32.31,34.06,2025-05-28
3609,SO-00009067,PRD-00000172,20,104.6,53.6,50.99999999999999,48.76,2025-01-30
3610,SO-00009069,PRD-00000217,50,188.0,112.66,75.34,40.07,2024-09-23
3611,SO-00009070,PRD-00000234,10,379.1,219.20000000000002,159.9,42.18,2024-01-30
3612,SO-00009071,PRD-00000008,2,31.94,23.04,8.900000000000002,27.86,2025-05-21
3613,SO-00009073,PRD-00000163,25,625.75,390.0,235.75,37.67,2024-06-12
3614,SO-00009080,PRD-00000058,20,323.11,201.52999999999997,121.58000000000004,37.63,2024-10-25
3615,SO-00009081,PRD-00000202,10,88.2,61.1,27.1,30.73,2023-08-03
3616,SO-00009082,PRD-00000417,15,57.75,38.849999999999994,18.900000000000006,32.73,2025-01-17
3617,SO-00009083,PRD-00000451,20,179.2,100.19999999999999,79.0,44.08,2024-03-31
3618,SO-00009084,PRD-00000366,2,65.54,41.18,24.360000000000007,37.17,2024-01-14
3619,SO-00009085,PRD-00000320,1,7.87,4.59,3.2800000000000002,41.68,2024-11-02
3620,SO-00009087,PRD-00000237,20,675.0,350.20000000000005,324.79999999999995,48.12,2024-09-29
3621,SO-00009088,PRD-00000424,50,17702.0,9954.960000000001,7747.039999999999,43.76,2024-10-03
3622,SO-00009095,PRD-00000129,2,53.76,31.16,22.599999999999998,42.04,2024-04-12
3623,SO-00009096,PRD-00000095,10,265.9,159.3,106.59999999999997,40.09,2023-10-13
3624,SO-00009097,PRD-00000474,5,163.1,96.30000000000001,66.79999999999998,40.96,2023-09-10
3625,SO-00009100,PRD-00000379,5,279.15,171.5,107.64999999999998,38.56,2025-05-22
3626,SO-00009102,PRD-00000124,1,49.71,33.52,16.189999999999998,32.57,2024-07-13
3627,SO-00009108,PRD-00000337,5,18.05,12.549999999999999,5.500000000000002,30.47,2023-08-10
3628,SO-00009110,PRD-00000221,15,1468.8,909.76,559.04,38.06,2025-05-04
3629,SO-00009111,PRD-00000205,5,340.15,230.39999999999998,109.75,32.27,2025-01-15
3630,SO-00009112,PRD-00000355,25,1231.25,719.75,511.5,41.54,2023-12-22
3631,SO-00009115,PRD-00000263,15,1676.69,1238.4,438.28999999999996,26.14,2023-08-26
3632,SO-00009116,PRD-00000298,5,95.35,62.800000000000004,32.54999999999999,34.14,2024-09-15
3633,SO-00009117,PRD-00000108,1,71.88,55.69,16.189999999999998,22.52,2024-01-06
3634,SO-00009118,PRD-00000179,20,956.0,616.4000000000001,339.5999999999999,35.52,2025-01-06
3635,SO-00009121,PRD-00000175,1,24.46,14.38,10.08,41.21,2023-07-29
3636,SO-00009122,PRD-00000140,20,186.2,124.38,61.81999999999999,33.2,2024-11-12
3637,SO-00009124,PRD-00000224,15,4609.5,2942.3500000000004,1667.1499999999996,36.17,2025-01-01
3638,SO-00009125,PRD-00000407,25,2252.77,1320.25,932.52,41.39,2024-05-03
3639,SO-00009130,PRD-00000417,15,57.75,38.849999999999994,18.900000000000006,32.73,2024-11-10
3640,SO-00009132,PRD-00000418,15,313.21,201.45,111.75999999999999,35.68,2024-06-09
3641,SO-00009134,PRD-00000089,1,26.26,13.94,12.320000000000002,46.92,2024-08-22
3642,SO-00009137,PRD-00000201,2,24.78,14.98,9.8,39.55,2023-12-28
3643,SO-00009138,PRD-00000238,10,197.3,113.5,83.80000000000001,42.47,2024-07-08
3644,SO-00009139,PRD-00000422,50,3737.0,2056.0,1681.0,44.98,2024-02-21
3645,SO-00009140,PRD-00000292,1,6.13,4.14,1.9900000000000002,32.46,2024-08-01
3646,SO-00009142,PRD-00000050,50,2323.0,1514.0,809.0,34.83,2025-03-07
3647,SO-00009146,PRD-00000235,15,676.95,436.95,240.00000000000006,35.45,2024-07-09
3648,SO-00009149,PRD-00000498,50,876.5,453.54,422.96,48.26,2024-05-10
3649,SO-00009152,PRD-00000237,15,506.25,262.65000000000003,243.59999999999997,48.12,2024-07-03
3650,SO-00009154,PRD-00000257,25,96.5,56.99999999999999,39.50000000000001,40.93,2025-05-05
3651,SO-00009155,PRD-00000117,5,151.6,103.6,48.0,31.66,2023-11-07
3652,SO-00009156,PRD-00000110,2,22.82,11.42,11.4,49.96,2024-01-03
3653,SO-00009157,PRD-00000050,10,464.6,302.8,161.8,34.83,2023-12-04
3654,SO-00009160,PRD-00000347,10,707.3,365.79999999999995,341.5,48.28,2024-01-10
3655,SO-00009162,PRD-00000312,1,73.84,39.47,34.370000000000005,46.55,2024-08-11
3656,SO-00009163,PRD-00000207,50,4536.87,3188.0,1348.87,29.73,2024-11-21
3657,SO-00009164,PRD-00000331,15,101.69,57.45,44.239999999999995,43.5,2023-11-07
3658,SO-00009166,PRD-00000360,15,124.63,92.85000000000001,31.779999999999987,25.5,2025-04-09
3659,SO-00009168,PRD-00000287,15,1458.0,777.0,681.0,46.71,2025-03-06
3660,SO-00009170,PRD-00000251,1,6.51,4.86,1.6499999999999995,25.35,2023-10-28
3661,SO-00009174,PRD-00000474,5,150.9,96.30000000000001,54.599999999999994,36.18,2023-08-12
3662,SO-00009177,PRD-00000137,5,18.57,13.799999999999999,4.770000000000001,25.69,2023-09-11
3663,SO-00009180,PRD-00000496,25,82.75,46.75000000000001,35.99999999999999,43.5,2025-06-06
3664,SO-00009187,PRD-00000298,5,95.35,62.800000000000004,32.54999999999999,34.14,2025-03-23
3665,SO-00009189,PRD-00000442,20,176.15,127.20000000000002,48.94999999999999,27.79,2025-02-08
3666,SO-00009191,PRD-00000048,50,935.09,611.0,324.09000000000003,34.66,2025-01-27
3667,SO-00009197,PRD-00000355,15,738.75,431.84999999999997,306.90000000000003,41.54,2025-02-09
3668,SO-00009198,PRD-00000475,50,2807.5,1723.06,1084.44,38.63,2024-08-30
3669,SO-00009200,PRD-00000100,2,18.46,12.46,6.0,32.5,2025-04-28
3670,SO-00009202,PRD-00000166,20,769.0,394.4,374.6,48.71,2023-07-03
3671,SO-00009207,PRD-00000009,10,292.9,165.2,127.69999999999999,43.6,2024-03-17
3672,SO-00009210,PRD-00000169,25,621.46,463.5,157.96000000000004,25.42,2024-07-27
3673,SO-00009213,PRD-00000019,1,54.63,33.97,20.660000000000004,37.82,2023-07-15
3674,SO-00009215,PRD-00000419,20,1003.53,648.6,354.92999999999995,35.37,2023-11-16
3675,SO-00009217,PRD-00000314,15,499.05,324.75,174.3,34.93,2025-03-14
3676,SO-00009218,PRD-00000117,10,303.2,207.2,96.0,31.66,2024-04-12
3677,SO-00009219,PRD-00000191,15,2148.45,1204.3,944.1499999999999,43.95,2024-06-16
3678,SO-00009220,PRD-00000159,15,402.15,232.65,169.49999999999997,42.15,2024-05-12
3679,SO-00009223,PRD-00000156,25,970.44,630.25,340.19000000000005,35.06,2023-10-01
3680,SO-00009229,PRD-00000088,50,1113.0,677.0,436.0,39.17,2023-07-21
3681,SO-00009231,PRD-00000369,15,507.0,314.85,192.14999999999998,37.9,2024-01-28
3682,SO-00009234,PRD-00000009,15,439.35,246.85,192.50000000000003,43.81,2024-10-16
3683,SO-00009235,PRD-00000432,2,154.52,83.0,71.52000000000001,46.29,2025-04-09
3684,SO-00009237,PRD-00000425,15,2849.1,1446.6,1402.5,49.23,2025-01-25
3685,SO-00009239,PRD-00000432,50,3288.68,2145.19,1143.4899999999998,34.77,2024-03-05
3686,SO-00009240,PRD-00000398,50,1109.0,710.5,398.5,35.93,2024-06-24
3687,SO-00009241,PRD-00000178,25,477.66,332.75,144.91000000000003,30.34,2024-04-11
3688,SO-00009244,PRD-00000396,1,31.9,21.68,10.219999999999999,32.04,2025-03-23
3689,SO-00009245,PRD-00000288,50,920.11,606.84,313.27,34.05,2024-12-17
3690,SO-00009249,PRD-00000354,5,189.4,123.94999999999999,65.45000000000002,34.56,2024-02-15
3691,SO-00009250,PRD-00000191,20,2864.6,1657.3,1207.3,42.15,2024-12-12
3692,SO-00009251,PRD-00000109,2,348.75,201.78,146.97,42.14,2023-11-27
3693,SO-00009253,PRD-00000319,2,50.82,29.04,21.78,42.86,2025-03-23
3694,SO-00009255,PRD-00000076,10,358.9,207.3,151.59999999999997,42.24,2024-10-22
3695,SO-00009256,PRD-00000424,10,3540.4,2376.0,1164.4,32.89,2025-05-08
3696,SO-00009266,PRD-00000339,50,2330.5,1574.5,756.0,32.44,2025-06-20
3697,SO-00009269,PRD-00000044,5,216.83,159.45,57.380000000000024,26.46,2024-07-16
3698,SO-00009270,PRD-00000046,10,314.5,172.5,142.0,45.15,2024-03-21
3699,SO-00009271,PRD-00000179,1,47.8,30.82,16.979999999999997,35.52,2024-10-16
3700,SO-00009273,PRD-00000009,2,58.58,33.42,25.159999999999997,42.95,2024-03-20
3701,SO-00009275,PRD-00000433,20,281.78,201.6,80.17999999999998,28.45,2023-08-23
3702,SO-00009277,PRD-00000155,50,2625.5,1690.5,935.0,35.61,2025-03-16
3703,SO-00009278,PRD-00000481,50,674.5,412.25,262.25,38.88,2025-02-22
3704,SO-00009279,PRD-00000019,15,819.45,509.54999999999995,309.9000000000001,37.82,2023-07-30
3705,SO-00009282,PRD-00000440,25,213.75,113.25,100.5,47.02,2023-11-02
3706,SO-00009284,PRD-00000223,5,652.95,450.24,202.71000000000004,31.05,2024-04-11
3707,SO-00009285,PRD-00000262,50,3539.5,2021.5,1518.0,42.89,2024-12-16
3708,SO-00009288,PRD-00000115,10,545.0,306.1,238.89999999999998,43.83,2024-06-21
3709,SO-00009291,PRD-00000053,50,263.5,134.5,129.0,48.96,2025-06-29
3710,SO-00009292,PRD-00000070,25,266.85,195.77,71.08000000000001,26.64,2025-04-09
3711,SO-00009299,PRD-00000262,1,70.79,40.13,30.660000000000004,43.31,2024-08-26
3712,SO-00009301,PRD-00000466,15,650.02,486.0,164.01999999999998,25.23,2024-06-26
3713,SO-00009303,PRD-00000284,2,88.76,62.12,26.640000000000008,30.01,2024-05-09
3714,SO-00009304,PRD-00000427,20,1777.2,932.0,845.2,47.56,2023-11-27
3715,SO-00009305,PRD-00000082,50,402.5,259.5,143.0,35.53,2024-01-13
3716,SO-00009306,PRD-00000344,10,3141.22,2119.6,1021.6199999999999,32.52,2024-11-04
3717,SO-00009307,PRD-00000367,10,954.7,479.5,475.20000000000005,49.77,2024-08-23
3718,SO-00009309,PRD-00000476,1,43.98,29.53,14.449999999999996,32.86,2023-08-06
3719,SO-00009311,PRD-00000312,20,1324.93,789.4,535.5300000000001,40.42,2024-05-10
3720,SO-00009313,PRD-00000089,15,364.94,209.1,155.84,42.7,2023-08-25
3721,SO-00009314,PRD-00000422,15,1033.42,616.8,416.6200000000001,40.31,2024-04-08
3722,SO-00009318,PRD-00000121,15,168.6,99.15,69.44999999999999,41.19,2025-06-16
3723,SO-00009319,PRD-00000245,2,176.3,112.2,64.10000000000001,36.36,2024-05-08
3724,SO-00009320,PRD-00000363,2,44.84,28.98,15.860000000000003,35.37,2024-01-27
3725,SO-00009323,PRD-00000131,10,81.8,45.4,36.4,44.5,2024-10-29
3726,SO-00009328,PRD-00000161,15,207.6,128.25,79.35,38.22,2024-04-06
3727,SO-00009332,PRD-00000250,10,435.0,303.5,131.5,30.23,2023-12-09
3728,SO-00009335,PRD-00000241,15,201.45,101.25,100.19999999999999,49.74,2024-07-07
3729,SO-00009343,PRD-00000066,5,247.6,165.35,82.25,33.22,2024-01-26
3730,SO-00009346,PRD-00000006,2,73.68,44.36,29.320000000000007,39.79,2024-03-06
3731,SO-00009347,PRD-00000478,50,1031.5,544.5,487.0,47.21,2025-04-25
3732,SO-00009348,PRD-00000007,5,476.35,292.4,183.95000000000005,38.62,2025-04-29
3733,SO-00009349,PRD-00000174,5,66.55,37.85,28.699999999999996,43.13,2023-07-19
3734,SO-00009350,PRD-00000222,50,3666.5,1995.5,1671.0,45.57,2024-05-21
3735,SO-00009351,PRD-00000080,2,19.98,10.02,9.96,49.85,2024-09-27
3736,SO-00009352,PRD-00000470,5,51.54,39.35,12.189999999999998,23.65,2025-06-08
3737,SO-00009353,PRD-00000380,2,18.54,12.66,5.879999999999999,31.72,2023-11-07
3738,SO-00009354,PRD-00000300,2,18.02,11.46,6.559999999999999,36.4,2024-10-08
3739,SO-00009355,PRD-00000483,20,429.8,281.6,148.2,34.48,2024-12-12
3740,SO-00009356,PRD-00000398,20,443.6,284.20000000000005,159.39999999999998,35.93,2024-02-22
3741,SO-00009357,PRD-00000294,10,113.4,77.1,36.30000000000001,32.01,2025-04-29
3742,SO-00009359,PRD-00000167,10,712.83,482.66,230.17000000000002,32.29,2024-01-18
3743,SO-00009360,PRD-00000330,1,42.83,27.94,14.889999999999997,34.77,2024-04-26
3744,SO-00009363,PRD-00000127,20,1673.0,955.6,717.4,42.88,2024-03-20
3745,SO-00009364,PRD-00000345,2,362.1,221.48,140.62000000000003,38.83,2024-01-29
3746,SO-00009365,PRD-00000259,50,2482.0,1536.04,945.96,38.11,2024-07-08
3747,SO-00009366,PRD-00000488,10,201.8,136.9,64.9,32.16,2023-11-22
3748,SO-00009369,PRD-00000134,15,195.0,133.95,61.05000000000001,31.31,2024-12-02
3749,SO-00009370,PRD-00000239,15,393.75,258.75,135.0,34.29,2024-10-23
3750,SO-00009371,PRD-00000045,15,1248.75,811.35,437.4,35.03,2024-09-14
3751,SO-00009374,PRD-00000216,50,145.5,83.5,62.0,42.61,2023-07-16
3752,SO-00009377,PRD-00000040,50,410.06,306.5,103.56,25.25,2024-08-21
3753,SO-00009381,PRD-00000495,15,403.5,266.09999999999997,137.40000000000003,34.05,2025-05-15
3754,SO-00009384,PRD-00000133,15,59.96,37.8,22.160000000000004,36.96,2024-09-29
3755,SO-00009387,PRD-00000370,5,224.8,117.89999999999999,106.90000000000002,47.55,2023-08-02
3756,SO-00009388,PRD-00000021,25,2456.25,1503.0,953.25,38.81,2023-10-11
