id,product_id,product_name,sku,category,warehouse_id,warehouse_name,quantity_on_hand,average_cost,total_value,last_receipt_date,days_since_last_receipt,turns_per_year,last_updated
501,PRD-00000228,Power Supply 650W HD,SKU-00228,Computer Hardware,WH-003,West Coast Center,489,65.96,32254.44,2025-06-02,373.27538528945297,,2025-06-30
502,PRD-00000229,Motherboard B550 Plus,SKU-00229,Computer Hardware,WH-002,East Coast Hub,495,104.3,51628.5,2025-05-14,392.27538528945297,,2025-06-30
503,PRD-00000229,Motherboard B550 Plus,SKU-00229,Computer Hardware,WH-003,West Coast Center,297,112.06,33281.82,2025-05-14,392.27538528945297,,2025-06-30
504,PRD-00000230,NVMe Cable HD,SKU-00230,Computer Hardware,WH-001,Main Distribution Center,307,8.5,2609.5,2025-06-15,360.27538528945297,,2025-06-30
505,PRD-00000230,NVMe Cable HD,SKU-00230,Computer Hardware,WH-002,East Coast Hub,161,8.38,1349.18,2025-06-15,360.27538528945297,,2025-06-30
506,PRD-00000231,Drill Driver Cordless Basic,SKU-00231,Tools,WH-001,Main Distribution Center,178,90.96,16190.88,2025-06-15,360.27538528945297,,2025-06-30
507,PRD-00000231,Drill Driver Cordless Basic,SKU-00231,Tools,WH-002,East Coast Hub,532,89.19,47449.08,2025-06-15,360.27538528945297,,2025-06-30
508,PRD-00000231,Drill Driver Cordless Basic,SKU-00231,Tools,WH-003,West Coast Center,531,91.92,48809.520000000004,2025-06-15,360.27538528945297,,2025-06-30
509,PRD-00000232,Socket Set 40-Piece HD,SKU-00232,Tools,WH-001,Main Distribution Center,308,42.52,13096.160000000002,2025-06-05,370.27538528945297,,2025-06-30
510,PRD-00000232,Socket Set 40-Piece HD,SKU-00232,Tools,WH-002,East Coast Hub,237,45.07,10681.59,2025-06-05,370.27538528945297,,2025-06-30
511,PRD-00000232,Socket Set 40-Piece HD,SKU-00232,Tools,WH-003,West Coast Center,145,39.75,5763.75,2025-06-05,370.27538528945297,,2025-06-30
512,PRD-00000233,Measuring Tape 25ft Pro,SKU-00233,Tools,WH-001,Main Distribution Center,113,10.2,1152.6,2025-05-17,389.27538528945297,,2025-06-30
513,PRD-00000233,Measuring Tape 25ft Pro,SKU-00233,Tools,WH-002,East Coast Hub,74,10.44,772.56,2025-05-17,389.27538528945297,,2025-06-30
514,PRD-00000233,Measuring Tape 25ft Pro,SKU-00233,Tools,WH-003,West Coast Center,288,10.36,2983.68,2025-05-17,389.27538528945297,,2025-06-30
515,PRD-00000234,Level 24 inch Plus,SKU-00234,Tools,WH-001,Main Distribution Center,191,25.05,4784.55,2025-01-16,510.27538528945297,,2025-06-30
516,PRD-00000235,Screwdriver Set 100pc HD,SKU-00235,Tools,WH-002,East Coast Hub,90,26.22,2359.7999999999997,2025-04-20,416.27538528945297,,2025-06-30
517,PRD-00000235,Screwdriver Set 100pc HD,SKU-00235,Tools,WH-003,West Coast Center,48,25.8,1238.4,2025-04-20,416.27538528945297,,2025-06-30
518,PRD-00000236,Wrench Set Adjustable Premium,SKU-00236,Tools,WH-001,Main Distribution Center,136,19.8,2692.8,2025-04-10,426.27538528945297,,2025-06-30
519,PRD-00000236,Wrench Set Adjustable Premium,SKU-00236,Tools,WH-002,East Coast Hub,681,21.44,14600.640000000001,2025-04-10,426.27538528945297,,2025-06-30
520,PRD-00000236,Wrench Set Adjustable Premium,SKU-00236,Tools,WH-003,West Coast Center,3,20.84,62.519999999999996,2025-04-10,426.27538528945297,,2025-06-30
521,PRD-00000237,Pliers Set 5-Piece HD,SKU-00237,Tools,WH-001,Main Distribution Center,97,20.9,2027.3,2025-06-28,347.27538528945297,,2025-06-30
522,PRD-00000237,Pliers Set 5-Piece HD,SKU-00237,Tools,WH-002,East Coast Hub,649,19.4,12590.599999999999,2025-06-28,347.27538528945297,,2025-06-30
523,PRD-00000237,Pliers Set 5-Piece HD,SKU-00237,Tools,WH-003,West Coast Center,137,19.51,2672.8700000000003,2025-06-28,347.27538528945297,,2025-06-30
524,PRD-00000238,Hammer 16oz Plus,SKU-00238,Tools,WH-001,Main Distribution Center,117,12.11,1416.87,2025-03-02,465.27538528945297,,2025-06-30
525,PRD-00000238,Hammer 16oz Plus,SKU-00238,Tools,WH-003,West Coast Center,193,11.54,2227.22,2025-03-02,465.27538528945297,,2025-06-30
526,PRD-00000239,Tape Measure Digital Premium,SKU-00239,Tools,WH-001,Main Distribution Center,237,15.5,3673.5,2024-12-09,548.275385289453,,2025-06-30
527,PRD-00000239,Tape Measure Digital Premium,SKU-00239,Tools,WH-002,East Coast Hub,56,17.25,966.0,2024-12-09,548.275385289453,,2025-06-30
528,PRD-00000239,Tape Measure Digital Premium,SKU-00239,Tools,WH-003,West Coast Center,24,15.31,367.44,2024-12-09,548.275385289453,,2025-06-30
529,PRD-00000240,Utility Knife Lite,SKU-00240,Tools,WH-001,Main Distribution Center,324,6.22,2015.28,2025-02-25,470.27538528945297,,2025-06-30
530,PRD-00000240,Utility Knife Lite,SKU-00240,Tools,WH-002,East Coast Hub,362,6.48,2345.76,2025-02-25,470.27538528945297,,2025-06-30
531,PRD-00000240,Utility Knife Lite,SKU-00240,Tools,WH-003,West Coast Center,131,5.65,740.1500000000001,2025-02-25,470.27538528945297,,2025-06-30
532,PRD-00000241,USB-C Cable Premium,SKU-00241,Electronics,WH-001,Main Distribution Center,391,8.17,3194.47,2025-06-29,346.27538528945297,,2025-06-30
533,PRD-00000241,USB-C Cable Premium,SKU-00241,Electronics,WH-002,East Coast Hub,821,8.25,6773.25,2025-06-29,346.27538528945297,,2025-06-30
534,PRD-00000241,USB-C Cable Premium,SKU-00241,Electronics,WH-003,West Coast Center,177,7.51,1329.27,2025-06-29,346.27538528945297,,2025-06-30
535,PRD-00000242,HDMI Cable 6ft Basic,SKU-00242,Electronics,WH-001,Main Distribution Center,62,5.72,354.64,2024-10-27,591.275385289453,,2025-06-30
536,PRD-00000242,HDMI Cable 6ft Basic,SKU-00242,Electronics,WH-002,East Coast Hub,450,5.8,2610.0,2024-10-27,591.275385289453,,2025-06-30
537,PRD-00000242,HDMI Cable 6ft Basic,SKU-00242,Electronics,WH-003,West Coast Center,200,5.97,1194.0,2024-10-27,591.275385289453,,2025-06-30
538,PRD-00000243,Wireless Mouse Premium,SKU-00243,Electronics,WH-001,Main Distribution Center,88,15.87,1396.56,2025-03-29,438.27538528945297,,2025-06-30
539,PRD-00000243,Wireless Mouse Premium,SKU-00243,Electronics,WH-002,East Coast Hub,106,16.54,1753.24,2025-03-29,438.27538528945297,,2025-06-30
540,PRD-00000243,Wireless Mouse Premium,SKU-00243,Electronics,WH-003,West Coast Center,35,16.54,578.9,2025-03-29,438.27538528945297,,2025-06-30
541,PRD-00000244,Bluetooth Keyboard Premium,SKU-00244,Electronics,WH-001,Main Distribution Center,275,30.39,8357.25,2025-05-17,389.27538528945297,,2025-06-30
542,PRD-00000244,Bluetooth Keyboard Premium,SKU-00244,Electronics,WH-002,East Coast Hub,184,28.52,5247.68,2025-05-17,389.27538528945297,,2025-06-30
543,PRD-00000244,Bluetooth Keyboard Premium,SKU-00244,Electronics,WH-003,West Coast Center,160,29.68,4748.8,2025-05-17,389.27538528945297,,2025-06-30
544,PRD-00000245,Webcam HD HD,SKU-00245,Electronics,WH-002,East Coast Hub,181,52.12,9433.72,2025-03-23,444.27538528945297,,2025-06-30
545,PRD-00000245,Webcam HD HD,SKU-00245,Electronics,WH-003,West Coast Center,202,54.78,11065.56,2025-03-23,444.27538528945297,,2025-06-30
546,PRD-00000246,USB Hub 7-Port Max,SKU-00246,Electronics,WH-001,Main Distribution Center,328,20.95,6871.599999999999,2025-01-14,512.275385289453,,2025-06-30
547,PRD-00000246,USB Hub 7-Port Max,SKU-00246,Electronics,WH-002,East Coast Hub,292,23.71,6923.320000000001,2025-01-14,512.275385289453,,2025-06-30
548,PRD-00000246,USB Hub 7-Port Max,SKU-00246,Electronics,WH-003,West Coast Center,229,23.52,5386.08,2025-01-14,512.275385289453,,2025-06-30
549,PRD-00000247,Ethernet Switch 8-Port Premium,SKU-00247,Electronics,WH-001,Main Distribution Center,209,62.44,13049.96,2025-01-05,521.275385289453,,2025-06-30
550,PRD-00000247,Ethernet Switch 8-Port Premium,SKU-00247,Electronics,WH-002,East Coast Hub,96,58.09,5576.64,2025-01-05,521.275385289453,,2025-06-30
551,PRD-00000247,Ethernet Switch 8-Port Premium,SKU-00247,Electronics,WH-003,West Coast Center,75,57.31,4298.25,2025-01-05,521.275385289453,,2025-06-30
552,PRD-00000248,Power Strip 6-Outlet Max,SKU-00248,Electronics,WH-001,Main Distribution Center,318,11.66,3707.88,2025-02-27,468.27538528945297,,2025-06-30
553,PRD-00000249,Surge Protector Max,SKU-00249,Electronics,WH-001,Main Distribution Center,278,17.33,4817.74,2025-06-30,345.27538528945297,,2025-06-30
554,PRD-00000249,Surge Protector Max,SKU-00249,Electronics,WH-002,East Coast Hub,610,16.05,9790.5,2025-06-30,345.27538528945297,,2025-06-30
555,PRD-00000249,Surge Protector Max,SKU-00249,Electronics,WH-003,West Coast Center,75,18.03,1352.25,2025-06-30,345.27538528945297,,2025-06-30
556,PRD-00000250,Laptop Stand Lite,SKU-00250,Electronics,WH-001,Main Distribution Center,111,28.43,3155.73,2025-05-14,392.27538528945297,,2025-06-30
557,PRD-00000250,Laptop Stand Lite,SKU-00250,Electronics,WH-002,East Coast Hub,273,25.54,6972.42,2025-05-14,392.27538528945297,,2025-06-30
558,PRD-00000250,Laptop Stand Lite,SKU-00250,Electronics,WH-003,West Coast Center,139,28.19,3918.4100000000003,2025-05-14,392.27538528945297,,2025-06-30
559,PRD-00000251,A4 Paper Ream Plus,SKU-00251,Office Supplies,WH-001,Main Distribution Center,299,4.11,1228.89,2025-06-04,371.27538528945297,,2025-06-30
560,PRD-00000251,A4 Paper Ream Plus,SKU-00251,Office Supplies,WH-003,West Coast Center,170,4.2,714.0,2025-06-04,371.27538528945297,,2025-06-30
561,PRD-00000252,Ballpoint Pens 12-Pack HD,SKU-00252,Office Supplies,WH-001,Main Distribution Center,75,3.59,269.25,2025-06-18,357.27538528945297,,2025-06-30
562,PRD-00000252,Ballpoint Pens 12-Pack HD,SKU-00252,Office Supplies,WH-003,West Coast Center,184,3.94,724.96,2025-06-18,357.27538528945297,,2025-06-30
563,PRD-00000253,Sticky Notes 3x3 XL,SKU-00253,Office Supplies,WH-002,East Coast Hub,231,3.33,769.23,2025-04-09,427.27538528945297,,2025-06-30
564,PRD-00000253,Sticky Notes 3x3 XL,SKU-00253,Office Supplies,WH-003,West Coast Center,466,3.23,1505.18,2025-04-09,427.27538528945297,,2025-06-30
565,PRD-00000254,File Folders 100-Pack Plus,SKU-00254,Office Supplies,WH-001,Main Distribution Center,60,7.76,465.59999999999997,2025-05-28,378.27538528945297,,2025-06-30
566,PRD-00000254,File Folders 100-Pack Plus,SKU-00254,Office Supplies,WH-002,East Coast Hub,544,7.66,4167.04,2025-05-28,378.27538528945297,,2025-06-30
567,PRD-00000254,File Folders 100-Pack Plus,SKU-00254,Office Supplies,WH-003,West Coast Center,84,6.51,546.84,2025-05-28,378.27538528945297,,2025-06-30
568,PRD-00000255,Stapler Heavy Duty Lite,SKU-00255,Office Supplies,WH-001,Main Distribution Center,153,15.3,2340.9,2025-06-02,373.27538528945297,,2025-06-30
569,PRD-00000255,Stapler Heavy Duty Lite,SKU-00255,Office Supplies,WH-003,West Coast Center,260,15.74,4092.4,2025-06-02,373.27538528945297,,2025-06-30
570,PRD-00000256,Paper Clips Box Basic,SKU-00256,Office Supplies,WH-001,Main Distribution Center,172,1.45,249.4,2024-09-24,624.275385289453,,2025-06-30
571,PRD-00000256,Paper Clips Box Basic,SKU-00256,Office Supplies,WH-002,East Coast Hub,176,1.46,256.96,2024-09-24,624.275385289453,,2025-06-30
572,PRD-00000256,Paper Clips Box Basic,SKU-00256,Office Supplies,WH-003,West Coast Center,273,1.5,409.5,2024-09-24,624.275385289453,,2025-06-30
573,PRD-00000257,Binder Clips Assorted Basic,SKU-00257,Office Supplies,WH-001,Main Distribution Center,236,2.33,549.88,2025-04-14,422.27538528945297,,2025-06-30
574,PRD-00000257,Binder Clips Assorted Basic,SKU-00257,Office Supplies,WH-002,East Coast Hub,29,2.31,66.99,2025-04-14,422.27538528945297,,2025-06-30
575,PRD-00000257,Binder Clips Assorted Basic,SKU-00257,Office Supplies,WH-003,West Coast Center,230,2.17,499.09999999999997,2025-04-14,422.27538528945297,,2025-06-30
576,PRD-00000258,Desk Organizer Pro,SKU-00258,Office Supplies,WH-001,Main Distribution Center,254,13.27,3370.58,2025-01-14,512.275385289453,,2025-06-30
577,PRD-00000258,Desk Organizer Pro,SKU-00258,Office Supplies,WH-002,East Coast Hub,54,12.86,694.4399999999999,2025-01-14,512.275385289453,,2025-06-30
578,PRD-00000258,Desk Organizer Pro,SKU-00258,Office Supplies,WH-003,West Coast Center,782,13.72,10729.04,2025-01-14,512.275385289453,,2025-06-30
579,PRD-00000259,Whiteboard 24x36 Basic,SKU-00259,Office Supplies,WH-002,East Coast Hub,198,31.23,6183.54,2025-04-16,420.27538528945297,,2025-06-30
580,PRD-00000259,Whiteboard 24x36 Basic,SKU-00259,Office Supplies,WH-003,West Coast Center,224,31.52,7060.48,2025-04-16,420.27538528945297,,2025-06-30
581,PRD-00000260,Dry Erase Markers Lite,SKU-00260,Office Supplies,WH-001,Main Distribution Center,274,5.2,1424.8,2025-02-22,473.27538528945297,,2025-06-30
582,PRD-00000260,Dry Erase Markers Lite,SKU-00260,Office Supplies,WH-002,East Coast Hub,103,5.43,559.29,2025-02-22,473.27538528945297,,2025-06-30
583,PRD-00000260,Dry Erase Markers Lite,SKU-00260,Office Supplies,WH-003,West Coast Center,437,5.12,2237.44,2025-02-22,473.27538528945297,,2025-06-30
584,PRD-00000261,SSD 500GB Basic,SKU-00261,Computer Hardware,WH-001,Main Distribution Center,386,57.63,22245.18,2025-05-08,398.27538528945297,,2025-06-30
585,PRD-00000261,SSD 500GB Basic,SKU-00261,Computer Hardware,WH-002,East Coast Hub,60,61.58,3694.7999999999997,2025-05-08,398.27538528945297,,2025-06-30
586,PRD-00000261,SSD 500GB Basic,SKU-00261,Computer Hardware,WH-003,West Coast Center,9,55.74,501.66,2025-05-08,398.27538528945297,,2025-06-30
587,PRD-00000262,RAM 16GB DDR4 Basic,SKU-00262,Computer Hardware,WH-001,Main Distribution Center,259,42.73,11067.07,2025-06-05,370.27538528945297,,2025-06-30
588,PRD-00000262,RAM 16GB DDR4 Basic,SKU-00262,Computer Hardware,WH-002,East Coast Hub,227,40.8,9261.599999999999,2025-06-05,370.27538528945297,,2025-06-30
589,PRD-00000262,RAM 16GB DDR4 Basic,SKU-00262,Computer Hardware,WH-003,West Coast Center,232,42.52,9864.640000000001,2025-06-05,370.27538528945297,,2025-06-30
590,PRD-00000263,Mechanical Keyboard HD,SKU-00263,Computer Hardware,WH-001,Main Distribution Center,164,79.88,13100.32,2025-03-30,437.27538528945297,,2025-06-30
591,PRD-00000263,Mechanical Keyboard HD,SKU-00263,Computer Hardware,WH-002,East Coast Hub,503,77.69,39078.07,2025-03-30,437.27538528945297,,2025-06-30
592,PRD-00000263,Mechanical Keyboard HD,SKU-00263,Computer Hardware,WH-003,West Coast Center,161,77.45,12469.45,2025-03-30,437.27538528945297,,2025-06-30
593,PRD-00000264,Monitor 27 inch Max,SKU-00264,Computer Hardware,WH-002,East Coast Hub,429,215.22,92329.38,2025-05-05,401.27538528945297,,2025-06-30
594,PRD-00000265,Graphics Card Entry Pro,SKU-00265,Computer Hardware,WH-001,Main Distribution Center,83,111.56,9259.48,2025-06-14,361.27538528945297,,2025-06-30
595,PRD-00000265,Graphics Card Entry Pro,SKU-00265,Computer Hardware,WH-002,East Coast Hub,58,109.82,6369.5599999999995,2025-06-14,361.27538528945297,,2025-06-30
596,PRD-00000265,Graphics Card Entry Pro,SKU-00265,Computer Hardware,WH-003,West Coast Center,212,116.21,24636.52,2025-06-14,361.27538528945297,,2025-06-30
597,PRD-00000266,CPU Cooler Basic,SKU-00266,Computer Hardware,WH-001,Main Distribution Center,39,31.22,1217.58,2024-09-02,646.275385289453,,2025-06-30
598,PRD-00000267,PC Case Mid Tower Premium,SKU-00267,Computer Hardware,WH-001,Main Distribution Center,136,53.27,7244.72,2025-05-24,382.27538528945297,,2025-06-30
599,PRD-00000268,Power Supply 650W Pro,SKU-00268,Computer Hardware,WH-001,Main Distribution Center,294,59.37,17454.78,2025-01-29,497.27538528945297,,2025-06-30
600,PRD-00000268,Power Supply 650W Pro,SKU-00268,Computer Hardware,WH-002,East Coast Hub,269,61.6,16570.4,2025-01-29,497.27538528945297,,2025-06-30
601,PRD-00000269,Motherboard B550 Pro,SKU-00269,Computer Hardware,WH-001,Main Distribution Center,30,104.45,3133.5,2025-04-07,429.27538528945297,,2025-06-30
602,PRD-00000269,Motherboard B550 Pro,SKU-00269,Computer Hardware,WH-002,East Coast Hub,351,96.52,33878.52,2025-04-07,429.27538528945297,,2025-06-30
603,PRD-00000269,Motherboard B550 Pro,SKU-00269,Computer Hardware,WH-003,West Coast Center,181,94.05,17023.05,2025-04-07,429.27538528945297,,2025-06-30
604,PRD-00000270,NVMe Cable Basic,SKU-00270,Computer Hardware,WH-002,East Coast Hub,127,7.51,953.77,2025-06-01,374.27538528945297,,2025-06-30
605,PRD-00000271,Drill Driver Cordless Premium,SKU-00271,Tools,WH-001,Main Distribution Center,257,86.51,22233.07,2025-02-16,479.27538528945297,,2025-06-30
606,PRD-00000271,Drill Driver Cordless Premium,SKU-00271,Tools,WH-002,East Coast Hub,225,91.57,20603.25,2025-02-16,479.27538528945297,,2025-06-30
607,PRD-00000271,Drill Driver Cordless Premium,SKU-00271,Tools,WH-003,West Coast Center,138,87.91,12131.58,2025-02-16,479.27538528945297,,2025-06-30
608,PRD-00000272,Socket Set 40-Piece Max,SKU-00272,Tools,WH-001,Main Distribution Center,483,46.25,22338.75,2025-04-29,407.27538528945297,,2025-06-30
609,PRD-00000272,Socket Set 40-Piece Max,SKU-00272,Tools,WH-003,West Coast Center,249,45.05,11217.449999999999,2025-04-29,407.27538528945297,,2025-06-30
610,PRD-00000273,Measuring Tape 25ft HD,SKU-00273,Tools,WH-001,Main Distribution Center,310,8.19,2538.8999999999996,2025-05-28,378.27538528945297,,2025-06-30
611,PRD-00000273,Measuring Tape 25ft HD,SKU-00273,Tools,WH-002,East Coast Hub,184,8.3,1527.2,2025-05-28,378.27538528945297,,2025-06-30
612,PRD-00000273,Measuring Tape 25ft HD,SKU-00273,Tools,WH-003,West Coast Center,349,8.52,2973.48,2025-05-28,378.27538528945297,,2025-06-30
613,PRD-00000274,Level 24 inch Lite,SKU-00274,Tools,WH-001,Main Distribution Center,324,23.68,7672.32,2024-10-23,595.275385289453,,2025-06-30
614,PRD-00000274,Level 24 inch Lite,SKU-00274,Tools,WH-002,East Coast Hub,34,21.83,742.2199999999999,2024-10-23,595.275385289453,,2025-06-30
615,PRD-00000275,Screwdriver Set 100pc Basic,SKU-00275,Tools,WH-001,Main Distribution Center,113,31.39,3547.07,2025-06-09,366.27538528945297,,2025-06-30
616,PRD-00000275,Screwdriver Set 100pc Basic,SKU-00275,Tools,WH-002,East Coast Hub,109,27.09,2952.81,2025-06-09,366.27538528945297,,2025-06-30
617,PRD-00000275,Screwdriver Set 100pc Basic,SKU-00275,Tools,WH-003,West Coast Center,46,26.34,1211.64,2025-06-09,366.27538528945297,,2025-06-30
618,PRD-00000276,Wrench Set Adjustable Basic,SKU-00276,Tools,WH-001,Main Distribution Center,70,22.49,1574.3,2025-01-05,521.275385289453,,2025-06-30
619,PRD-00000276,Wrench Set Adjustable Basic,SKU-00276,Tools,WH-002,East Coast Hub,72,21.38,1539.36,2025-01-05,521.275385289453,,2025-06-30
620,PRD-00000276,Wrench Set Adjustable Basic,SKU-00276,Tools,WH-003,West Coast Center,318,23.4,7441.2,2025-01-05,521.275385289453,,2025-06-30
621,PRD-00000277,Pliers Set 5-Piece Plus,SKU-00277,Tools,WH-001,Main Distribution Center,243,15.66,3805.38,2025-01-04,522.275385289453,,2025-06-30
622,PRD-00000277,Pliers Set 5-Piece Plus,SKU-00277,Tools,WH-002,East Coast Hub,12,18.91,226.92000000000002,2025-01-04,522.275385289453,,2025-06-30
623,PRD-00000277,Pliers Set 5-Piece Plus,SKU-00277,Tools,WH-003,West Coast Center,203,18.6,3775.8,2025-01-04,522.275385289453,,2025-06-30
624,PRD-00000278,Hammer 16oz Pro,SKU-00278,Tools,WH-001,Main Distribution Center,305,13.58,4141.9,2024-12-11,546.275385289453,,2025-06-30
625,PRD-00000278,Hammer 16oz Pro,SKU-00278,Tools,WH-003,West Coast Center,108,14.03,1515.24,2024-12-11,546.275385289453,,2025-06-30
626,PRD-00000279,Tape Measure Digital Lite,SKU-00279,Tools,WH-002,East Coast Hub,326,14.61,4762.86,2025-02-20,475.27538528945297,,2025-06-30
627,PRD-00000280,Utility Knife Plus,SKU-00280,Tools,WH-001,Main Distribution Center,49,6.1,298.9,2025-01-09,517.275385289453,,2025-06-30
628,PRD-00000280,Utility Knife Plus,SKU-00280,Tools,WH-003,West Coast Center,51,6.0,306.0,2025-01-09,517.275385289453,,2025-06-30
629,PRD-00000281,USB-C Cable Pro,SKU-00281,Electronics,WH-001,Main Distribution Center,23,8.17,187.91,2024-11-19,568.275385289453,,2025-06-30
630,PRD-00000281,USB-C Cable Pro,SKU-00281,Electronics,WH-002,East Coast Hub,218,8.16,1778.88,2024-11-19,568.275385289453,,2025-06-30
631,PRD-00000281,USB-C Cable Pro,SKU-00281,Electronics,WH-003,West Coast Center,461,8.69,4006.0899999999997,2024-11-19,568.275385289453,,2025-06-30
632,PRD-00000282,HDMI Cable 6ft HD,SKU-00282,Electronics,WH-001,Main Distribution Center,232,4.77,1106.6399999999999,2025-03-09,458.27538528945297,,2025-06-30
633,PRD-00000282,HDMI Cable 6ft HD,SKU-00282,Electronics,WH-003,West Coast Center,112,5.08,568.96,2025-03-09,458.27538528945297,,2025-06-30
634,PRD-00000283,Wireless Mouse Pro,SKU-00283,Electronics,WH-001,Main Distribution Center,212,14.63,3101.56,2025-05-16,390.27538528945297,,2025-06-30
635,PRD-00000283,Wireless Mouse Pro,SKU-00283,Electronics,WH-002,East Coast Hub,567,15.36,8709.119999999999,2025-05-16,390.27538528945297,,2025-06-30
636,PRD-00000284,Bluetooth Keyboard HD,SKU-00284,Electronics,WH-001,Main Distribution Center,70,24.56,1719.1999999999998,2025-05-01,405.27538528945297,,2025-06-30
637,PRD-00000284,Bluetooth Keyboard HD,SKU-00284,Electronics,WH-002,East Coast Hub,34,27.86,947.24,2025-05-01,405.27538528945297,,2025-06-30
638,PRD-00000284,Bluetooth Keyboard HD,SKU-00284,Electronics,WH-003,West Coast Center,72,28.69,2065.6800000000003,2025-05-01,405.27538528945297,,2025-06-30
639,PRD-00000285,Webcam HD Plus,SKU-00285,Electronics,WH-002,East Coast Hub,175,46.89,8205.75,2025-06-07,368.27538528945297,,2025-06-30
640,PRD-00000286,USB Hub 7-Port HD,SKU-00286,Electronics,WH-002,East Coast Hub,74,19.74,1460.76,2025-02-07,488.27538528945297,,2025-06-30
641,PRD-00000287,Ethernet Switch 8-Port Max,SKU-00287,Electronics,WH-001,Main Distribution Center,381,58.08,22128.48,2025-05-28,378.27538528945297,,2025-06-30
642,PRD-00000287,Ethernet Switch 8-Port Max,SKU-00287,Electronics,WH-002,East Coast Hub,196,54.84,10748.640000000001,2025-05-28,378.27538528945297,,2025-06-30
643,PRD-00000287,Ethernet Switch 8-Port Max,SKU-00287,Electronics,WH-003,West Coast Center,422,59.12,24948.64,2025-05-28,378.27538528945297,,2025-06-30
644,PRD-00000288,Power Strip 6-Outlet XL,SKU-00288,Electronics,WH-001,Main Distribution Center,171,11.35,1940.85,2025-05-20,386.27538528945297,,2025-06-30
645,PRD-00000288,Power Strip 6-Outlet XL,SKU-00288,Electronics,WH-003,West Coast Center,291,11.78,3427.98,2025-05-20,386.27538528945297,,2025-06-30
646,PRD-00000289,Surge Protector Plus,SKU-00289,Electronics,WH-002,East Coast Hub,10,18.52,185.2,2025-06-11,364.27538528945297,,2025-06-30
647,PRD-00000289,Surge Protector Plus,SKU-00289,Electronics,WH-003,West Coast Center,248,19.45,4823.599999999999,2025-06-11,364.27538528945297,,2025-06-30
648,PRD-00000290,Laptop Stand XL,SKU-00290,Electronics,WH-001,Main Distribution Center,130,30.58,3975.3999999999996,2025-04-25,411.27538528945297,,2025-06-30
649,PRD-00000290,Laptop Stand XL,SKU-00290,Electronics,WH-003,West Coast Center,166,34.25,5685.5,2025-04-25,411.27538528945297,,2025-06-30
650,PRD-00000291,A4 Paper Ream Plus,SKU-00291,Office Supplies,WH-001,Main Distribution Center,170,5.19,882.3000000000001,2025-05-29,377.27538528945297,,2025-06-30
651,PRD-00000291,A4 Paper Ream Plus,SKU-00291,Office Supplies,WH-002,East Coast Hub,17,4.86,82.62,2025-05-29,377.27538528945297,,2025-06-30
652,PRD-00000291,A4 Paper Ream Plus,SKU-00291,Office Supplies,WH-003,West Coast Center,113,4.67,527.71,2025-05-29,377.27538528945297,,2025-06-30
653,PRD-00000292,Ballpoint Pens 12-Pack Max,SKU-00292,Office Supplies,WH-002,East Coast Hub,213,3.81,811.53,2025-02-08,487.27538528945297,,2025-06-30
654,PRD-00000292,Ballpoint Pens 12-Pack Max,SKU-00292,Office Supplies,WH-003,West Coast Center,213,3.59,764.67,2025-02-08,487.27538528945297,,2025-06-30
655,PRD-00000293,Sticky Notes 3x3 Basic,SKU-00293,Office Supplies,WH-001,Main Distribution Center,64,2.92,186.88,2025-07-04,341.27538528945297,,2025-06-30
656,PRD-00000293,Sticky Notes 3x3 Basic,SKU-00293,Office Supplies,WH-002,East Coast Hub,237,2.85,675.45,2025-07-04,341.27538528945297,,2025-06-30
657,PRD-00000294,File Folders 100-Pack HD,SKU-00294,Office Supplies,WH-001,Main Distribution Center,160,6.76,1081.6,2024-12-05,552.275385289453,,2025-06-30
658,PRD-00000294,File Folders 100-Pack HD,SKU-00294,Office Supplies,WH-002,East Coast Hub,358,7.11,2545.38,2024-12-05,552.275385289453,,2025-06-30
659,PRD-00000294,File Folders 100-Pack HD,SKU-00294,Office Supplies,WH-003,West Coast Center,139,6.86,953.5400000000001,2024-12-05,552.275385289453,,2025-06-30
660,PRD-00000295,Stapler Heavy Duty HD,SKU-00295,Office Supplies,WH-001,Main Distribution Center,77,13.86,1067.22,2025-06-29,346.27538528945297,,2025-06-30
661,PRD-00000295,Stapler Heavy Duty HD,SKU-00295,Office Supplies,WH-002,East Coast Hub,145,13.78,1998.1,2025-06-29,346.27538528945297,,2025-06-30
662,PRD-00000295,Stapler Heavy Duty HD,SKU-00295,Office Supplies,WH-003,West Coast Center,96,13.51,1296.96,2025-06-29,346.27538528945297,,2025-06-30
663,PRD-00000296,Paper Clips Box Max,SKU-00296,Office Supplies,WH-001,Main Distribution Center,23,2.15,49.449999999999996,2025-06-25,350.27538528945297,,2025-06-30
664,PRD-00000296,Paper Clips Box Max,SKU-00296,Office Supplies,WH-002,East Coast Hub,350,1.89,661.5,2025-06-25,350.27538528945297,,2025-06-30
665,PRD-00000297,Binder Clips Assorted Plus,SKU-00297,Office Supplies,WH-001,Main Distribution Center,216,2.66,574.5600000000001,2025-06-10,365.27538528945297,,2025-06-30
666,PRD-00000297,Binder Clips Assorted Plus,SKU-00297,Office Supplies,WH-003,West Coast Center,305,2.59,789.9499999999999,2025-06-10,365.27538528945297,,2025-06-30
667,PRD-00000298,Desk Organizer Pro,SKU-00298,Office Supplies,WH-001,Main Distribution Center,71,10.93,776.03,2024-11-20,567.275385289453,,2025-06-30
