id,customer_id,customer_name,industry,region,total_orders,total_revenue,total_profit,avg_margin_pct,total_invoices,open_invoices,overdue_invoices,avg_days_to_pay,last_order_date
613,CUST-00000613,Reilly-Rodriguez Inc,Transportation,East,18,16660.34,1123.43,36.912,18,7,2,61.0,2025-05-19
614,CUST-00000614,"Turner, Miller and Hubbard Co",Technology,South,8,6362.58,261.7,30.540000000000003,8,2,1,56.0,2025-04-18
615,CUST-00000615,James-Short LLC,Education,North,18,25955.68,4195.79,41.58875,18,6,5,34.583333333333336,2025-06-03
616,CUST-00000616,Wells PLC Inc,Finance,Central,6,3976.9,1013.75,35.285,6,3,0,54.333333333333336,2025-03-12
617,CUST-00000617,Taylor Group LLC,Healthcare,East,17,24089.22,4567.12,32.7575,17,5,1,63.166666666666664,2025-05-11
618,CUST-00000618,"Phillips, Walters and Evans Ltd",Government,North,16,13389.380000000001,4013.54,38.981,16,9,1,22.142857142857142,2025-05-30
619,CUST-00000619,"Wong, Bernard and Smith Inc",Technology,Central,12,4718.48,244.37,38.64,12,8,1,32.5,2024-10-06
620,CUST-00000620,"Thomas, Williams and Armstrong Inc",Media,West,12,22764.86,5345.829999999999,40.166666666666664,12,2,2,28.9,2025-03-06
621,CUST-00000621,Medina-Arroyo Ltd,Finance,Central,15,14067.99,642.53,39.85166666666667,15,9,0,38.5,2025-04-19
622,CUST-00000622,Clark-Figueroa Co,Government,Central,5,2817.93,216.90999999999997,27.66,5,1,0,68.0,2025-05-24
623,CUST-00000623,"Cooper, Gutierrez and Brewer Co",Healthcare,North,15,4965.04,1635.51,37.806666666666665,15,7,1,58.375,2025-06-25
624,CUST-00000624,"Thomas, White and Jensen Inc",Government,North,9,11697.31,770.81,37.096666666666664,9,6,0,10.333333333333334,2025-06-17
625,CUST-00000625,Lee-White Ltd,Agriculture,North,12,13040.16,2264.3900000000003,35.97,12,3,0,29.0,2025-06-25
626,CUST-00000626,"Phelps, York and Randolph Ltd",Agriculture,North,28,36672.17,6724.72,37.625,28,12,3,62.4375,2025-06-29
627,CUST-00000627,"Murray, Dunn and Roberts Corp",Media,North,4,4511.87,2092.09,33.79,4,4,0,0.0,2025-04-16
628,CUST-00000628,King and Sons Inc,Consulting,West,14,15196.95,1212.72,35.50571428571429,14,3,2,15.454545454545455,2025-05-01
629,CUST-00000629,"Carpenter, Lynn and Howard Co",Healthcare,East,10,3650.15,451.23,32.918,10,8,1,25.5,2025-03-24
630,CUST-00000630,"Rios, Garcia and Harvey Corp",Government,Central,13,14185.59,2553.9600000000005,39.12833333333334,13,6,1,26.142857142857142,2025-06-29
631,CUST-00000631,Stewart Group LLC,Real Estate,North,8,3940.31,214.28000000000003,31.6,8,1,1,21.428571428571427,2025-06-19
632,CUST-00000632,Jensen-Torres Ltd,Manufacturing,West,11,14400.91,5598.320000000001,38.84,11,5,1,49.666666666666664,2025-04-23
633,CUST-00000633,"Hernandez, Knight and Aguirre Co",Hospitality,North,8,2791.16,28.14,24.19,8,5,0,51.333333333333336,2025-03-20
634,CUST-00000634,Jackson-Edwards Corp,Media,Central,8,3020.57,53.94,37.035,8,1,1,49.57142857142857,2025-04-10
635,CUST-00000635,Joseph Ltd Ltd,Construction,West,8,4117.1,786.27,38.54,8,2,0,58.0,2025-06-08
636,CUST-00000636,Hill-Ward Inc,Hospitality,Central,13,10244.88,913.71,36.226,13,3,0,48.4,2025-04-16
637,CUST-00000637,"Quinn, Humphrey and Ford Corp",Government,East,15,6753.89,1525.25,42.828333333333326,15,6,2,29.555555555555557,2025-06-28
638,CUST-00000638,Hampton-Tucker LLC,Real Estate,South,9,5915.34,753.15,36.04,9,4,0,14.0,2025-05-21
639,CUST-00000639,Thompson PLC Inc,Agriculture,West,3,2820.83,16.79,23.29,3,0,0,16.0,2024-09-29
640,CUST-00000640,Wilkinson and Sons Inc,Transportation,North,5,1683.2,462.35,41.89666666666667,5,3,1,56.0,2025-02-13
641,CUST-00000641,"Gonzalez, Gross and Sims Ltd",Transportation,North,13,5306.28,1115.88,35.945,13,4,4,30.0,2025-05-27
642,CUST-00000642,"Jones, Smith and Hunter Corp",Retail,Central,13,5730.7,977.49,38.865,13,8,2,57.8,2025-06-02
643,CUST-00000643,Hess PLC Ltd,Finance,Central,18,9730.210000000001,2549.4700000000003,34.99285714285714,18,5,6,19.53846153846154,2025-05-03
644,CUST-00000644,Hammond-Lewis Inc,Finance,West,3,3498.69,28.09,43.82,3,0,0,33.666666666666664,2024-04-06
645,CUST-00000645,Arnold PLC Ltd,Construction,South,8,2387.19,333.6700000000001,36.96,8,2,0,36.5,2024-12-30
646,CUST-00000646,"Kennedy, Rowe and Diaz Ltd",Healthcare,North,6,10657.34,826.1099999999999,38.765,6,5,0,32.0,2025-03-03
647,CUST-00000647,Vance PLC Inc,Retail,East,22,10415.2,1651.9199999999998,34.52538461538462,22,5,1,60.1764705882353,2025-06-08
648,CUST-00000648,"Vincent, Anderson and Mason Co",Government,South,9,2592.53,29.979999999999997,49.34,9,2,3,15.571428571428571,2025-05-30
649,CUST-00000649,Sanders PLC LLC,Agriculture,East,13,8361.86,2791.15,42.16,13,5,1,47.125,2025-05-13
650,CUST-00000650,Bates PLC Corp,Media,East,12,7577.9,1720.4299999999998,35.6425,12,6,0,31.166666666666668,2025-05-28
651,CUST-00000651,"Martin, Palmer and Griffin Co",Energy,West,5,2454.82,351.26000000000016,26.8,5,1,2,54.75,2025-04-15
652,CUST-00000652,Knight PLC Inc,Transportation,Central,5,4135.35,668.6600000000001,41.135,5,3,1,29.0,2025-06-22
653,CUST-00000653,"Brennan, Thomas and Dennis Ltd",Construction,East,7,2490.5299999999997,774.16,39.974000000000004,7,4,1,50.666666666666664,2025-06-21
654,CUST-00000654,Williams-Juarez Ltd,Media,Central,21,14898.61,3551.5800000000004,40.8225,21,11,2,55.4,2025-05-13
655,CUST-00000655,Brown LLC Ltd,Technology,South,12,8131.23,2299.0,34.876,12,7,1,56.2,2025-01-11
656,CUST-00000656,Williams and Sons Ltd,Media,North,3,1070.1200000000001,148.2,34.48,3,1,0,51.5,2025-01-03
657,CUST-00000657,"Velez, Ward and Harrison LLC",Transportation,South,5,4535.53,1419.28,36.88666666666666,5,0,1,43.4,2025-06-08
658,CUST-00000658,Keith-Williams Co,Hospitality,Central,13,10204.94,340.18000000000006,37.022,13,6,2,48.0,2025-06-24
659,CUST-00000659,"Nguyen, Padilla and Boyd Inc",Construction,North,13,10878.25,1345.4800000000002,39.6,13,7,0,19.166666666666668,2025-06-20
660,CUST-00000660,Davenport-Baker Ltd,Energy,South,7,12378.46,3298.8699999999994,37.632,7,2,0,50.8,2025-06-18
661,CUST-00000661,"Hudson, Bennett and Gray Inc",Energy,Central,18,14305.18,3728.35,39.686,18,3,3,30.6,2025-04-20
662,CUST-00000662,"Valdez, Houston and Black Co",Real Estate,South,7,11275.63,3740.61,37.300000000000004,7,4,0,38.666666666666664,2025-04-12
663,CUST-00000663,Kaufman-Walker Inc,Education,South,4,729.02,177.25000000000003,41.71,4,2,0,50.0,2024-09-01
664,CUST-00000664,Gomez-Parrish Inc,Consulting,North,5,3159.42,145.25999999999996,42.63,5,0,2,56.0,2024-09-05
665,CUST-00000665,Sparks-Eaton Ltd,Manufacturing,Central,11,9891.76,247.32,36.09,11,4,0,50.142857142857146,2025-06-27
666,CUST-00000666,Shaw and Sons Ltd,Hospitality,West,6,695.52,54.760000000000005,35.263333333333335,6,2,2,55.5,2024-09-22
667,CUST-00000667,Martin-Jones Inc,Consulting,Central,8,2656.39,947.75,37.838,8,2,0,30.166666666666668,2025-05-13
668,CUST-00000668,"Campbell, Hernandez and Moore Ltd",Healthcare,North,17,19172.7,1467.5900000000004,34.02285714285714,17,4,5,62.07692307692308,2025-04-09
669,CUST-00000669,"Love, Wilson and Hall Ltd",Manufacturing,Central,17,20547.79,6865.299999999999,35.249,17,5,1,30.416666666666668,2025-06-20
670,CUST-00000670,Cortez-Olson Co,Retail,Central,16,13517.56,518.45,35.426,16,7,3,18.22222222222222,2025-06-23
671,CUST-00000671,Mendoza-Garza LLC,Finance,South,11,13637.44,2373.0300000000007,38.815,11,1,4,24.4,2025-06-05
672,CUST-00000672,"Whitaker, Johnson and Williams Corp",Hospitality,Central,12,3558.48,840.9300000000001,37.333333333333336,12,7,1,44.4,2025-05-26
673,CUST-00000673,"Vargas, Taylor and Hunt Inc",Construction,West,6,4986.44,169.26999999999998,31.986666666666668,6,4,0,39.0,2025-05-30
674,CUST-00000674,"Thomas, Jackson and Nielsen Inc",Technology,West,19,10720.27,2105.85,37.376666666666665,19,9,1,47.0,2024-12-18
675,CUST-00000675,"Mullen, Greene and Elliott Corp",Media,West,11,3155.38,850.3100000000001,32.75,11,4,3,25.0,2025-03-26
676,CUST-00000676,Johns Ltd Ltd,Healthcare,Central,8,4760.49,1107.0500000000002,39.660000000000004,8,4,0,11.5,2025-06-12
677,CUST-00000677,"Nicholson, Valentine and Robin Corp",Consulting,South,11,4006.94,696.5,36.56333333333333,11,3,3,64.875,2025-03-31
678,CUST-00000678,"Haney, Dillon and Jackson Inc",Healthcare,South,15,18376.62,5982.83,42.77285714285714,15,6,2,24.666666666666668,2025-06-28
679,CUST-00000679,Burke-Norton Co,Technology,South,6,6296.98,621.19,35.99,6,1,0,46.2,2025-06-26
680,CUST-00000680,Hanson PLC Co,Construction,East,11,5658.8,670.1299999999999,38.6575,11,3,0,17.125,2025-05-29
681,CUST-00000681,Jackson-Jennings Co,Retail,South,20,20235.78,1752.2200000000003,37.62428571428571,20,7,3,47.76923076923077,2025-05-19
682,CUST-00000682,Carlson-Jones Co,Media,North,8,4050.28,57.68999999999999,29.63,8,4,1,44.25,2025-05-30
683,CUST-00000683,Cruz-Rodriguez Corp,Hospitality,Central,16,11349.42,1320.91,36.35333333333333,16,4,3,45.333333333333336,2025-06-01
684,CUST-00000684,Mills PLC LLC,Transportation,North,8,15295.69,4965.8,38.91833333333333,8,2,0,37.0,2024-09-25
685,CUST-00000685,"Barnes, Hernandez and Davis Ltd",Government,Central,5,5682.55,796.35,36.92333333333334,5,2,0,43.0,2025-03-11
686,CUST-00000686,Valenzuela-Greene Corp,Finance,Central,19,20161.77,410.6699999999999,38.94,19,4,3,14.0,2025-06-03
687,CUST-00000687,"Gordon, Wilson and Olson Co",Government,East,14,10915.97,2450.38,36.46714285714285,14,5,3,32.666666666666664,2025-06-05
688,CUST-00000688,Winters PLC Corp,Transportation,Central,19,21139.68,3506.53,37.96727272727273,19,11,2,10.0,2025-06-08
689,CUST-00000689,Prince Ltd LLC,Healthcare,East,15,9029.65,2966.76,35.47166666666667,15,5,2,46.9,2025-04-28
690,CUST-00000690,"Reynolds, Fisher and Golden Corp",Real Estate,East,8,8839.09,2348.5,36.26,8,4,1,45.0,2025-05-22
691,CUST-00000691,"Moreno, Perez and Lang Co",Consulting,East,20,17294.52,4227.78,40.949999999999996,20,10,1,57.1,2025-06-24
692,CUST-00000692,Bell-Ballard Co,Healthcare,South,12,5726.45,745.7400000000001,37.8825,12,3,1,33.666666666666664,2025-05-15
693,CUST-00000693,"Johnston, Coleman and Scott Corp",Real Estate,North,10,11219.2,629.5,47.09,10,5,0,57.0,2025-03-19
694,CUST-00000694,Kent Inc LLC,Retail,North,16,9015.31,2873.4500000000003,38.214999999999996,16,9,2,20.714285714285715,2025-06-11
695,CUST-00000695,George-Stephens LLC,Consulting,West,9,5882.76,1104.3600000000001,37.732,9,3,2,19.833333333333332,2025-06-27
696,CUST-00000696,Lopez-Fletcher Corp,Government,South,8,8471.390000000001,1847.6000000000004,52.11333333333334,8,5,2,43.333333333333336,2025-04-08
697,CUST-00000697,Lane Inc Inc,Education,East,3,1455.03,174.5700000000001,27.15,3,1,0,27.0,2025-06-21
698,CUST-00000698,"Smith, Pena and Watts Ltd",Media,South,6,13149.9,554.4300000000001,31.26,6,3,0,54.666666666666664,2025-05-03
699,CUST-00000699,Ortiz-Rodriguez Corp,Media,West,5,4775.49,1386.96,36.485,5,4,0,39.0,2025-04-07
700,CUST-00000700,Pearson-King Ltd,Technology,South,16,25124.41,2056.3,33.54,16,6,1,31.1,2025-03-28
701,CUST-00000701,"Henderson, Diaz and Hill Ltd",Government,West,16,13681.65,1976.4299999999998,35.25666666666667,16,4,0,62.916666666666664,2025-06-07
702,CUST-00000702,"Sanders, Harris and Arnold Ltd",Finance,Central,7,3029.67,1329.31,70.58500000000001,7,2,0,65.2,2025-04-10
703,CUST-00000703,"Olson, Wood and Peters Ltd",Education,North,13,8443.65,3103.8700000000003,36.62375,13,2,4,47.27272727272727,2025-06-21
704,CUST-00000704,Hinton-Lane Co,Construction,South,3,783.47,88.78,37.55,3,1,0,11.0,2023-10-21
705,CUST-00000705,"Sanders, Taylor and Shields Ltd",Media,South,4,2616.0,602.2,36.92333333333334,4,2,0,58.0,2025-05-18
706,CUST-00000706,Adkins Group Ltd,Manufacturing,West,7,1728.61,150.40000000000003,34.300000000000004,7,1,2,13.333333333333334,2025-04-02
707,CUST-00000707,"Avery, Garcia and Romero Co",Consulting,East,5,11197.83,75.69999999999999,30.64,5,2,0,14.333333333333334,2025-05-23
708,CUST-00000708,Owen-Mendez Ltd,Hospitality,South,25,25943.73,5956.64,35.943333333333335,25,11,4,65.64285714285714,2025-06-07
709,CUST-00000709,"Mann, Martin and Oconnell Co",Education,South,7,2491.58,666.8,35.016666666666666,7,2,1,62.6,2025-06-25
710,CUST-00000710,Brock and Sons Inc,Construction,North,15,6166.4400000000005,533.95,45.66,15,7,1,41.625,2025-02-06
711,CUST-00000711,Frost-Graham Corp,Finance,Central,9,4428.06,894.58,33.692499999999995,9,3,1,33.5,2025-02-19
712,CUST-00000712,Baker LLC LLC,Healthcare,South,16,11892.28,907.84,33.39888888888889,16,5,3,64.63636363636364,2024-12-28
713,CUST-00000713,Lynch Ltd Ltd,Technology,East,15,7138.65,582.33,41.156,15,6,3,57.111111111111114,2025-06-20
714,CUST-00000714,Arias-Morales Inc,Hospitality,North,8,4767.26,1220.77,37.365,8,2,3,25.333333333333332,2025-05-28
715,CUST-00000715,"Meyer, Dawson and Harper Inc",Retail,East,3,1270.1200000000001,162.57000000000005,27.4,3,0,1,68.0,2025-05-21
716,CUST-00000716,Bowman Group LLC,Education,North,9,6126.26,460.51000000000005,31.64,9,5,0,53.75,2025-05-09
717,CUST-00000717,Harris Ltd Inc,Hospitality,West,7,6240.64,1473.6900000000007,34.73,7,3,0,45.25,2024-11-05
718,CUST-00000718,"Mitchell, Johnson and Greene Co",Real Estate,North,6,6437.01,1988.97,42.098,6,3,1,33.0,2025-05-23
719,CUST-00000719,"Hale, Gilbert and Craig LLC",Construction,West,6,2682.78,1089.32,39.568,6,2,0,68.75,2025-04-14
720,CUST-00000720,Allen-Smith Inc,Education,East,10,2020.79,561.71,35.5875,10,2,0,16.5,2025-06-24
721,CUST-00000721,Miller LLC Inc,Transportation,West,4,1246.38,279.62000000000006,38.27,4,2,0,30.0,2025-02-14
722,CUST-00000722,Gomez-Foster Co,Real Estate,North,9,18423.64,1331.79,41.484,9,2,1,59.0,2025-02-03
723,CUST-00000723,"Gonzalez, Smith and Padilla Co",Finance,East,9,8742.48,1598.75,39.77833333333333,9,3,2,13.0,2025-02-22
724,CUST-00000724,Dunn Ltd Ltd,Agriculture,North,11,10337.69,1230.2,39.263999999999996,11,4,1,46.285714285714285,2025-03-10
725,CUST-00000725,"Herman, Bailey and Richmond Inc",Hospitality,North,24,19690.47,4852.410000000001,37.93,24,9,6,21.066666666666666,2025-04-23
726,CUST-00000726,Perez-Mccarty Inc,Finance,West,9,4917.29,1104.6100000000001,42.18,9,5,1,34.75,2024-12-30
727,CUST-00000727,Spears-Andrews Corp,Government,North,11,4060.58,849.37,41.90857142857143,11,4,0,17.142857142857142,2025-06-22
728,CUST-00000728,Thompson-Hunter LLC,Government,West,9,11848.3,611.8,32.916666666666664,9,3,0,23.166666666666668,2025-01-16
729,CUST-00000729,"Jones, Phillips and Arroyo Corp",Consulting,North,7,4414.93,1748.5100000000002,35.672000000000004,7,3,2,64.0,2025-04-17
730,CUST-00000730,"Frye, Walter and Li LLC",Finance,Central,5,2208.36,210.06,41.85,5,2,2,14.666666666666666,2025-03-28
731,CUST-00000731,"Wright, Ramos and Bennett Corp",Finance,South,5,3216.7,466.1000000000001,31.115000000000002,5,2,0,10.0,2025-02-28
732,CUST-00000732,Carrillo-Todd Inc,Technology,South,6,12811.52,5049.1,41.22666666666667,6,2,0,46.25,2025-03-16
733,CUST-00000733,Maldonado-Mosley Co,Real Estate,South,7,3328.09,454.28000000000003,37.56,7,1,2,42.833333333333336,2025-02-19
734,CUST-00000734,Olson LLC Inc,Construction,North,7,3214.14,882.8899999999998,39.315999999999995,7,2,0,53.8,2025-06-01
735,CUST-00000735,Reyes and Sons Ltd,Real Estate,West,15,10266.42,2357.45,42.986000000000004,15,5,2,24.6,2025-05-25
736,CUST-00000736,"Haynes, Mcbride and Gutierrez Ltd",Hospitality,East,8,3051.36,779.7899999999998,40.9225,8,1,3,47.42857142857143,2025-05-24
737,CUST-00000737,Black-Smith Ltd,Energy,Central,16,12536.33,1213.88,38.895,16,5,1,28.636363636363637,2025-06-25
738,CUST-00000738,Wright-Davis Co,Construction,East,25,10399.31,897.97,42.906,25,9,2,58.1875,2024-12-31
739,CUST-00000739,"Goodman, Peterson and Spencer LLC",Consulting,Central,14,7419.09,222.58999999999997,35.498000000000005,14,6,3,14.625,2025-06-04
740,CUST-00000740,Woods LLC Ltd,Media,East,3,3749.38,1516.6,44.925,3,1,0,39.5,2025-05-09
741,CUST-00000741,Shannon LLC LLC,Finance,Central,13,25515.49,3447.88,37.46125,13,8,0,58.2,2025-03-18
742,CUST-00000742,Valentine Ltd Ltd,Healthcare,Central,6,5372.11,1382.73,34.526666666666664,6,2,1,55.25,2024-09-02
743,CUST-00000743,Porter and Sons Corp,Retail,North,5,865.19,15.860000000000003,35.37,5,2,1,10.0,2025-06-03
744,CUST-00000744,Moss LLC Inc,Healthcare,North,10,11257.33,102.45999999999998,33.644999999999996,10,5,0,66.2,2025-06-11
745,CUST-00000745,Perez and Sons Inc,Retail,North,9,2724.05,211.44,45.98,9,4,0,61.2,2025-06-16
746,CUST-00000746,"Kelly, Maxwell and Wilson Ltd",Government,Central,3,212.06,84.82400000000001,40.0,3,3,0,0.0,2025-06-27
747,CUST-00000747,Lowe Ltd Inc,Government,North,5,1841.25,639.47,37.58,5,4,0,57.0,2025-05-31
748,CUST-00000748,Austin-Duran LLC,Technology,North,10,4259.6,37.44999999999999,36.84,10,5,1,65.6,2025-05-28
749,CUST-00000749,"Rubio, Charles and Watson Corp",Consulting,North,31,22472.46,3808.15,35.848,31,9,5,21.363636363636363,2025-06-20
750,CUST-00000750,Vasquez-Galloway LLC,Media,East,20,23415.18,2607.41,36.791428571428575,20,11,1,10.333333333333334,2025-06-05
751,CUST-00000751,"Melton, Henry and Joyce LLC",Real Estate,South,14,9195.85,2475.54,36.757777777777775,14,4,4,34.8,2025-06-20
752,CUST-00000752,"Ramirez, Walker and Ray Inc",Agriculture,South,3,812.75,216.10000000000005,38.05,3,1,0,58.0,2025-05-05
753,CUST-00000753,Fox Group LLC,Consulting,Central,15,8599.19,552.88,38.0,15,8,3,64.71428571428571,2025-06-14
754,CUST-00000754,Ayers-Johnson LLC,Healthcare,South,7,5467.49,221.2,29.449999999999996,7,4,0,49.0,2025-06-30
755,CUST-00000755,Long-Parks Inc,Agriculture,Central,17,14371.97,2552.9900000000002,37.04,17,8,3,41.111111111111114,2025-06-06
756,CUST-00000756,Bryant Inc Ltd,Hospitality,East,4,8393.7,1878.5,38.38,4,2,0,38.5,2025-02-09
757,CUST-00000757,"Holmes, Stewart and Smith Ltd",Education,Central,5,425.68,118.78999999999999,37.663333333333334,5,1,0,65.0,2025-04-19
758,CUST-00000758,"Clark, Carpenter and Nguyen Ltd",Energy,East,4,1750.2,177.92999999999998,37.155,4,1,0,68.66666666666667,2025-01-14
759,CUST-00000759,"Hensley, Lopez and Baker Co",Manufacturing,North,3,5078.43,2031.3720000000003,40.0,3,1,0,11.0,2025-04-08
760,CUST-00000760,Ruiz-Austin Ltd,Healthcare,East,12,6447.95,917.3,43.18333333333334,12,5,2,23.857142857142858,2025-02-20
761,CUST-00000761,White-Coleman Inc,Media,East,6,3855.03,386.8,40.31,6,3,0,23.666666666666668,2025-04-24
762,CUST-00000762,Haynes-Watson LLC,Manufacturing,West,31,46624.19,3981.8400000000006,37.232727272727274,31,12,3,29.789473684210527,2025-06-26
763,CUST-00000763,Ramirez-White Corp,Hospitality,Central,11,10745.21,3034.37,38.6575,11,3,1,44.375,2025-03-08
764,CUST-00000764,Krause Ltd Corp,Retail,Central,7,1858.98,57.75,29.75,7,2,0,33.0,2025-05-14
765,CUST-00000765,Olsen Ltd LLC,Real Estate,East,13,9380.69,2062.4099999999994,39.505,13,6,0,71.0,2025-04-14
766,CUST-00000766,Brock-Peters Ltd,Media,North,14,20605.8,6118.040000000001,40.0525,14,6,3,13.0,2025-06-29
767,CUST-00000767,Gonzalez-Marsh Ltd,Transportation,North,22,24398.77,3741.29,40.30125,22,10,0,42.583333333333336,2025-06-16
768,CUST-00000768,"Hernandez, Shaffer and Thompso Co",Transportation,North,11,8224.21,2908.62,39.745,11,6,1,19.2,2025-05-15
769,CUST-00000769,Taylor-Barry Co,Manufacturing,East,6,5784.4,1240.32,32.00666666666667,6,2,2,44.5,2024-09-29
770,CUST-00000770,"Holmes, Le and Floyd Ltd",Government,South,5,5255.42,2102.168,40.0,5,2,1,23.0,2025-05-14
771,CUST-00000771,King-Garrison Inc,Manufacturing,West,7,2371.54,308.55,40.185,7,3,1,28.75,2025-02-04
772,CUST-00000772,Ross Ltd Inc,Transportation,East,15,4247.82,515.98,37.86,15,7,0,27.25,2025-06-28
773,CUST-00000773,Brown LLC Corp,Retail,West,20,13801.58,4356.65,36.285333333333334,20,9,3,57.27272727272727,2025-05-01
774,CUST-00000774,Combs-Davis Corp,Retail,West,9,3522.72,303.5999999999999,29.924999999999997,9,5,0,26.5,2025-06-15
775,CUST-00000775,"Cook, Ward and Castro Inc",Technology,Central,7,2886.15,314.88,38.96,7,3,0,57.75,2025-03-27
776,CUST-00000776,Cooper-Jenkins Ltd,Education,Central,9,8321.05,2956.59,38.11,9,2,0,25.0,2025-04-13
777,CUST-00000777,Dillon-Mccarty Inc,Retail,East,36,15253.43,3782.8799999999997,40.20470588235294,36,17,2,12.631578947368421,2025-06-29
778,CUST-00000778,Ray Ltd LLC,Finance,West,14,6832.7699999999995,148.41,40.3375,14,6,0,44.25,2025-04-19
779,CUST-00000779,"Ryan, Krause and Mitchell Inc",Hospitality,East,6,1455.94,77.71000000000001,34.545,6,4,0,35.5,2025-06-17
780,CUST-00000780,Nunez-Freeman Inc,Hospitality,Central,14,15398.05,2374.65,37.87,14,9,1,30.6,2025-06-08
781,CUST-00000781,"Griffin, Miller and Austin Co",Manufacturing,South,12,2864.81,249.56,35.800000000000004,12,5,0,32.42857142857143,2024-10-07
782,CUST-00000782,Welch-Thomas LLC,Retail,North,13,9978.199999999999,2389.16,37.34888888888889,13,5,2,40.0,2025-05-30
783,CUST-00000783,Davidson LLC Corp,Manufacturing,East,24,23845.579999999998,3992.5499999999997,40.94555555555556,24,11,3,47.38461538461539,2025-06-11
784,CUST-00000784,Welch-Duncan Co,Technology,North,6,7218.349999999999,1991.58,37.120000000000005,6,3,0,30.333333333333332,2025-06-10
785,CUST-00000785,Miller LLC Inc,Agriculture,Central,25,40582.24,12555.25,38.77538461538462,25,10,1,61.13333333333333,2025-06-20
786,CUST-00000786,Edwards Ltd Ltd,Real Estate,South,18,13328.04,1788.04,35.91875,18,12,1,57.833333333333336,2025-04-28
787,CUST-00000787,Page-Jacobs Ltd,Energy,Central,9,6747.93,1559.7600000000002,28.865000000000002,9,7,0,30.0,2025-02-12
788,CUST-00000788,Nelson-Wallace LLC,Construction,South,27,20417.05,5763.249999999999,39.97818181818182,27,10,3,43.1764705882353,2025-06-07
789,CUST-00000789,Adkins-Meyer LLC,Technology,North,9,7130.8,1409.92,34.82285714285714,9,7,0,36.0,2025-06-12
790,CUST-00000790,Gutierrez-White Corp,Media,North,15,8312.63,414.6499999999999,33.462857142857146,15,7,0,64.375,2025-05-22
791,CUST-00000791,Martinez and Sons Inc,Transportation,Central,19,23795.13,3119.93,37.375,19,4,3,40.4,2025-06-20
792,CUST-00000792,"King, Manning and Brady Co",Media,Central,23,22281.98,3284.21,35.17125,23,7,2,33.5,2025-05-11
793,CUST-00000793,Jackson Inc Inc,Agriculture,West,12,9297.710000000001,2010.85,41.535000000000004,12,5,1,14.0,2025-03-19
794,CUST-00000794,Brown Group Inc,Energy,Central,21,22087.26,4539.939999999999,34.07222222222222,21,10,2,59.09090909090909,2025-05-08
795,CUST-00000795,"Brown, Wise and Warren Co",Real Estate,South,19,17946.78,221.47000000000003,38.71,19,11,0,42.75,2025-05-24
796,CUST-00000796,Garcia PLC Corp,Finance,East,9,6570.71,1814.1200000000003,40.196000000000005,9,3,2,40.0,2024-12-05
797,CUST-00000797,Miller Group LLC,Finance,East,19,10947.64,676.35,35.23666666666667,19,7,2,50.666666666666664,2025-05-12
798,CUST-00000798,Perez-Rojas Inc,Healthcare,East,10,9375.17,2914.46,42.232,10,2,1,10.875,2025-06-07
799,CUST-00000799,Sims-Anderson Co,Agriculture,Central,2,1544.68,520.2499999999999,33.76,2,1,0,60.0,2025-01-16
800,CUST-00000800,Johnson Ltd Inc,Government,South,5,2754.4,840.12,39.99333333333333,5,1,1,50.75,2025-04-25
801,CUST-00000801,Dalton-Nguyen Co,Agriculture,South,14,17899.98,2155.77,38.691250000000004,14,3,4,28.09090909090909,2025-03-20
802,CUST-00000802,Mcdonald-Pitts Inc,Construction,Central,3,1228.0,241.04000000000002,38.12,3,2,0,25.0,2023-08-27
803,CUST-00000803,Dunn-Taylor Ltd,Energy,South,13,7649.09,2502.46,38.056,13,7,0,10.5,2025-06-22
804,CUST-00000804,"Ryan, Garza and Bryant Inc",Hospitality,South,18,23410.74,3280.8399999999997,38.172000000000004,18,9,0,41.55555555555556,2025-06-15
805,CUST-00000805,"Fields, Elliott and Mills Co",Transportation,East,10,8654.94,983.55,35.9525,10,7,1,30.0,2025-06-25
806,CUST-00000806,"Ferguson, Stout and Olson Inc",Retail,South,11,3100.1,1062.98,43.17142857142857,11,5,2,46.666666666666664,2025-06-20
807,CUST-00000807,Ballard Group Ltd,Government,Central,7,1247.04,133.66000000000003,43.48333333333333,7,3,2,22.25,2025-06-04
808,CUST-00000808,Diaz-Green Inc,Finance,North,18,7229.55,784.1700000000001,36.50111111111111,18,9,1,69.0,2025-06-30
809,CUST-00000809,Smith-Mills Inc,Agriculture,Central,4,1837.7099999999998,67.0,38.333333333333336,4,2,0,41.0,2024-10-04
810,CUST-00000810,Cooper Group Co,Technology,West,3,376.46,115.75,34.835,3,1,0,26.5,2024-05-14
811,CUST-00000811,"Smith, Weeks and Arroyo Inc",Manufacturing,West,6,1731.3999999999999,666.9199999999998,38.688,6,4,1,84.5,2025-03-27
812,CUST-00000812,Evans-Cannon Inc,Real Estate,South,6,5829.04,313.31999999999994,39.63333333333333,6,3,0,38.0,2025-05-17
813,CUST-00000813,Harper-Robles Co,Media,Central,22,25544.18,5689.4,40.38625,22,12,0,65.1,2025-06-13
814,CUST-00000814,"Brooks, Jenkins and Castro Inc",Transportation,West,4,833.83,24.239999999999995,33.46,4,0,1,56.0,2024-11-13
815,CUST-00000815,Wright-Espinoza Corp,Transportation,Central,9,8005.37,2031.5699999999997,42.57,9,3,1,22.0,2025-05-19
